,host_id,room_type,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude
6130,103267316,Private room,14,5,2,1,47,53.305066,-6.316356
6131,82664756,Private room,0,0,2,1,45,53.390817,-6.299178
6132,35714159,Private room,4,5,2,1,47,53.338418,-6.321619
6133,69019602,Private room,46,4.5,2,1,47,53.323872,-6.391364
6134,55752516,Private room,25,5,2,1,60,53.406053,-6.290602
6135,48406036,Private room,0,0,2,1,47,53.336752,-6.324077
6136,128957689,Private room,0,0,2,1,53,53.338221,-6.330519
6137,39999502,Private room,39,5,2,1,60,53.36307,-6.311385
6138,31072282,Private room,117,4.5,2,1,47,53.338701,-6.306144
6139,62649320,Private room,138,5,2,1,57,53.368465,-6.316578
6140,133527669,Private room,0,0,2,1,47,53.339773,-6.321063
6141,88026654,Private room,6,5,2,1,46,53.349557,-6.425438
6142,19492679,Private room,2,0,2,1,60,53.347261,-6.340661
6143,22793348,Private room,113,4.5,2,1,47,53.330611,-6.334466
6144,8683545,Private room,158,5,2,1,47,53.374032,-6.309729
6145,130766360,Private room,0,0,2,1,57,53.37685,-6.398977
6146,36801414,Private room,0,0,2,1,47,53.35539,-6.451419
6147,59960467,Private room,14,4.5,2,1,44,53.404035,-6.436737
6148,117462497,Private room,83,4.5,2,1,46,53.337316,-6.323592
6149,48476593,Private room,27,4.5,2,1,50,53.390029,-6.393797
6150,46233603,Private room,61,5,2,1,60,53.389703,-6.387106
6151,50890206,Private room,9,5,2,1,60,53.371283,-6.344648
6152,20304300,Private room,89,5,2,1,61,53.373586,-6.359218
6153,88300355,Private room,68,5,2,1,54,53.373694,-6.391677
6154,94798894,Private room,38,5,2,1,54,53.344801,-6.426798
6155,141591476,Private room,0,0,3,1,54,53.422828,-6.391052
6156,141591476,Private room,0,0,3,1,54,53.422114,-6.391194
6157,98952199,Private room,4,5,2,1,54,53.341787,-6.314908
6158,7017423,Private room,15,5,2,1,60,53.355568,-6.371591
6159,17822866,Private room,0,0,2,1,60,53.331278,-6.251078
6160,82853821,Private room,29,4,2,1,54,53.328238,-6.266753
6161,35949500,Private room,0,0,2,1,79,53.348048,-6.242062
6162,23810145,Private room,0,0,2,1,71,53.358899,-6.255472
6163,15990272,Private room,47,5,2,1,66,53.370352,-6.28232
6164,19278549,Private room,0,0,1,1,66,53.359646,-6.257585
6165,55424579,Private room,2,0,2,1,71,53.360512,-6.264093
6166,52807395,Private room,2,0,2,1,66,53.359182,-6.253051
6167,70915585,Private room,0,0,2,1,70,53.402146,-6.258028
6168,49292978,Private room,7,4.5,2,1,66,53.358385,-6.252803
6169,33045672,Private room,8,4.5,2,1,66,53.358632,-6.262575
6170,46802929,Private room,1,0,2,1,71,53.357359,-6.264128
6171,118349440,Private room,18,4.5,2,1,66,53.358439,-6.258369
6172,91978152,Private room,3,5,2,1,82,53.359833,-6.296731
6173,17011954,Private room,11,4.5,2,1,71,53.36595,-6.283905
6174,39176332,Private room,3,4.5,2,1,71,53.364123,-6.286117
6175,50731147,Private room,39,5,2,1,82,53.359011,-6.295976
6176,41528011,Private room,2,0,2,1,77,53.376327,-6.28863
6177,2492535,Private room,67,4.5,2,1,77,53.382469,-6.291039
6178,43975039,Private room,21,4.5,2,1,69,53.347943,-6.286395
6179,22670559,Private room,0,0,2,1,73,53.352813,-6.287829
6180,3566393,Private room,36,5,2,1,81,53.349565,-6.266104
6181,16345782,Private room,16,4.5,2,1,66,53.34812,-6.268306
6182,24014219,Private room,33,5,1,1,77,53.344099,-6.27558
6183,8711615,Private room,38,4,2,1,74,53.346542,-6.284064
6184,116228757,Private room,14,4.5,1,1,69,53.351954,-6.27442
6185,114375955,Private room,9,4,2,1,71,53.351013,-6.282069
6186,40766573,Private room,29,4.5,2,1,71,53.359393,-6.27342
6187,3747611,Private room,25,5,2,1,71,53.348179,-6.279581
6188,65700350,Private room,68,5,2,1,66,53.346463,-6.26901
6189,96831297,Private room,56,5,2,1,71,53.354829,-6.286115
6190,14136655,Private room,15,4.5,2,1,71,53.362947,-6.207973
6191,17501731,Private room,283,5,2,1,82,53.334163,-6.267335
6192,92499217,Private room,8,5,2,1,67,53.338333,-6.27391
6193,54199789,Private room,0,0,2,1,69,53.330495,-6.247066
6194,15589056,Private room,1,0,2,1,71,53.321716,-6.273353
6195,48450196,Private room,36,4.5,2,1,71,53.339246,-6.276352
6196,65585752,Private room,45,4.5,2,1,77,53.340641,-6.276643
6197,3125619,Private room,14,5,1,1,71,53.341151,-6.233424
6198,20638891,Private room,43,4.5,2,1,82,53.344972,-6.231224
6199,35809611,Private room,110,4.5,2,1,77,53.342625,-6.237014
6200,85959380,Private room,25,5,2,1,69,53.336427,-6.222153
6201,12873847,Private room,31,4.5,2,1,70,53.348769,-6.239363
6202,6355185,Private room,107,4.5,3,1,74,53.313374,-6.304469
6203,41486558,Private room,12,4.5,3,1,71,53.315874,-6.379281
6204,132350260,Private room,1,0,2,1,66,53.372175,-6.239673
6205,31674180,Private room,2,0,2,1,64,53.331665,-6.258546
6206,56959495,Private room,96,4.5,2,1,70,53.349988,-6.280033
6207,135350335,Private room,1,0,2,1,71,53.391865,-6.230367
6208,7938632,Private room,42,5,2,1,71,53.357977,-6.282849
6209,42024098,Private room,6,5,2,1,71,53.365013,-6.232807
6210,12688304,Private room,131,4.5,3,1,76,53.340195,-6.281356
6211,24215323,Private room,0,0,2,1,66,53.314843,-6.272229
6212,14930992,Private room,151,5,2,1,71,53.365152,-6.241693
6213,136416923,Private room,0,0,2,1,71,53.348304,-6.2675
6214,49266120,Private room,64,4.5,2,1,73,53.329454,-6.297595
6215,78779116,Private room,14,5,1,1,77,53.326713,-6.223136
6216,111896872,Private room,6,5,3,0,77,53.317773,-6.270818
6217,10907974,Private room,0,0,2,1,77,53.32322,-6.253391
6218,14246519,Private room,43,4.5,2,1,66,53.341795,-6.270179
6219,77146692,Private room,15,5,2,1,70,53.337725,-6.290656
6220,13430901,Private room,39,4.5,2,1,67,53.319238,-6.246812
6221,45605510,Private room,40,5,2,1,77,53.341309,-6.303634
6222,6184554,Private room,5,5,2,1,77,53.3414,-6.220733
6223,66619547,Private room,5,4.5,2,1,77,53.339439,-6.276469
6224,9593681,Private room,51,4.5,2,1,68,53.344424,-6.269363
6225,62316883,Private room,5,5,2,1,70,53.342454,-6.275812
6226,38366232,Private room,121,4.5,2,1,69,53.332251,-6.264593
6227,79691430,Private room,9,5,2,1,71,53.373694,-6.262003
6228,24075088,Private room,118,5,1,1,68,53.335771,-6.302395
6229,29112782,Private room,38,4.5,2,1,76,53.338682,-6.273449
6230,46296683,Private room,22,5,2,1,76,53.347818,-6.278864
6231,70143158,Private room,6,5,2,1,77,53.361647,-6.25805
6232,54211826,Private room,58,4.5,2,1,71,53.357557,-6.243465
6233,104158817,Private room,15,5,2,1,71,53.294965,-6.144907
6234,138877667,Private room,4,5,2,1,74,53.401707,-6.263674
6235,95918702,Private room,22,4.5,2,1,77,53.340639,-6.264299
6236,21057814,Private room,18,4.5,2,1,76,53.341315,-6.232036
6237,31090970,Private room,10,5,2,1,70,53.313301,-6.225292
6238,57385503,Private room,56,5,1,1,71,53.361949,-6.216776
6239,3829882,Private room,33,5,2,1,77,53.343889,-6.233646
6240,99609519,Private room,9,5,2,1,77,53.337904,-6.23547
6241,35079911,Private room,10,4.5,6,2,70,53.347667,-6.269916
6242,6802303,Private room,34,5,2,1,71,53.340902,-6.226403
6243,95473288,Private room,0,0,2,1,77,53.344972,-6.276318
6244,3146345,Private room,6,5,2,1,77,53.348925,-6.28093
6245,102838923,Private room,20,4.5,4,1,78,53.340559,-6.244183
6246,716733,Private room,0,0,2,1,71,53.330658,-6.261916
6247,91141377,Private room,36,5,2,1,77,53.340524,-6.226627
6248,86842870,Private room,0,0,1,1,71,53.300421,-6.203169
6249,124196248,Private room,7,5,2,1,71,53.352099,-6.242863
6250,72384011,Private room,99,5,2,1,71,53.352421,-6.274612
6251,56590915,Private room,3,5,2,1,71,53.333962,-6.274105
6252,7860461,Private room,98,4.5,2,1,71,53.339874,-6.277979
6253,2511978,Private room,6,5,2,1,77,53.33083,-6.260131
6254,40506368,Private room,100,5,2,1,77,53.348868,-6.244561
6255,11013512,Private room,113,4.5,2,1,77,53.329805,-6.250912
6256,136222524,Private room,5,4.5,2,1,66,53.330812,-6.249539
6257,24013060,Private room,43,5,1,1,70,53.313091,-6.269618
6258,21013528,Private room,4,5,1,1,77,53.309421,-6.209493
6259,15821077,Private room,117,4.5,2,1,70,53.359518,-6.254
6260,67635217,Private room,63,4.5,2,1,73,53.349128,-6.280384
6261,68132721,Private room,80,5,2,1,77,53.349394,-6.238954
6262,3214763,Private room,97,5,1,1,78,53.345457,-6.264841
6263,102838923,Private room,3,4.5,2,1,71,53.338959,-6.243003
6264,138943916,Private room,0,0,2,1,79,53.338939,-6.272948
6265,73348133,Private room,1,0,2,1,71,53.351142,-6.243157
6266,118875370,Private room,47,5,3,1,73,53.329746,-6.259262
6267,26195508,Private room,2,0,2,1,71,53.354411,-6.250577
6268,45906880,Private room,0,0,2,1,77,53.34353,-6.263874
6269,28583243,Private room,4,5,2,1,66,53.344917,-6.252136
6270,95571556,Private room,0,0,2,1,60,53.289531,-6.37338
6271,75233592,Private room,12,5,2,0,47,53.288079,-6.375853
6272,138376329,Private room,1,0,2,1,47,53.284045,-6.432581
6273,4896217,Private room,1,0,2,1,47,53.270694,-6.331153
6274,36036156,Private room,1,0,1,1,43,53.273154,-6.318226
6275,58090786,Private room,3,4.5,2,1,60,53.277271,-6.32644
6276,35681297,Private room,6,4.5,2,1,59,53.260838,-6.219396
6277,110964773,Private room,1,0,2,1,60,53.375798,-6.31768
6278,30833708,Private room,1,0,2,1,54,53.349252,-6.278358
6279,36036156,Private room,1,0,2,1,62,53.272905,-6.318328
6280,45216194,Private room,17,4.5,2,1,47,53.278216,-6.316495
6281,99380779,Private room,10,4.5,2,1,50,53.275013,-6.34989
6282,138472837,Private room,1,0,2,1,47,53.270139,-6.328693
6283,75947374,Private room,6,5,1,1,54,53.275192,-6.305831
6284,35690620,Private room,72,4.5,2,1,45,53.278435,-6.332465
6285,1326536,Private room,2,0,2,2,60,53.271497,-6.143562
6286,40799260,Private room,7,5,2,1,54,53.266907,-6.157628
6287,62962454,Private room,0,0,2,1,47,53.246374,-6.116133
6288,69161103,Private room,2,0,2,1,47,53.318849,-6.266241
6289,41944081,Private room,5,5,1,1,54,53.330337,-6.253945
6290,10439558,Private room,84,4.5,2,1,60,53.318289,-6.242223
6291,76092063,Private room,0,0,2,1,60,53.328644,-6.267372
6292,3888023,Private room,143,4.5,2,1,60,53.336018,-6.264568
6293,25963264,Private room,1,0,2,1,60,53.331073,-6.25178
6294,130051623,Private room,2,0,2,0,60,53.335614,-6.269704
6295,33135584,Private room,69,4.5,2,1,60,53.326945,-6.265968
6296,6714415,Private room,0,0,1,1,57,53.338044,-6.240572
6297,58587197,Private room,35,4,2,3,60,53.349329,-6.25924
6298,12490251,Private room,6,4.5,2,1,47,53.324968,-6.251833
6299,11228630,Private room,6,4.5,2,1,47,53.349719,-6.269214
6300,62904979,Private room,2,0,2,1,60,53.348842,-6.300267
6301,18645026,Private room,5,4.5,1,1,60,53.348252,-6.269109
6302,9420091,Private room,3,3.5,2,1,54,53.352471,-6.286459
6303,114695339,Private room,0,0,3,1,47,53.34268,-6.295533
6304,112715842,Private room,6,4,2,1,60,53.350754,-6.275646
6305,7289423,Private room,2,0,1,1,54,53.3512,-6.274615
6306,33882252,Private room,132,4.5,2,1,44,53.344584,-6.277887
6307,30136194,Private room,0,0,1,1,60,53.349331,-6.280257
6308,60816827,Private room,4,4.5,2,1,60,53.343971,-6.277479
6309,16616306,Private room,3,5,2,1,59,53.352345,-6.274584
6310,84537478,Private room,0,0,2,1,60,53.348267,-6.27764
6311,2510947,Private room,0,0,1,1,60,53.352981,-6.284912
6312,53417094,Private room,64,5,2,1,62,53.342577,-6.301188
6313,24183424,Private room,9,4,2,1,52,53.351686,-6.277839
6314,19792198,Private room,15,5,2,1,54,53.345058,-6.281476
6315,13193797,Private room,21,4.5,2,1,54,53.346943,-6.275071
6316,21415965,Private room,0,0,2,1,60,53.342053,-6.299063
6317,128889540,Private room,12,4.5,2,1,60,53.350417,-6.282037
6318,106104854,Private room,0,0,1,1,54,53.369055,-6.299785
6319,66373817,Private room,0,0,2,1,47,53.347468,-6.281738
6320,13387799,Private room,4,4.5,2,1,60,53.34684,-6.281883
6321,46388886,Private room,3,4.5,2,1,60,53.347572,-6.267095
6322,1614756,Private room,37,4.5,1,1,60,53.348773,-6.276313
6323,42913836,Private room,0,0,2,1,57,53.352761,-6.288044
6324,15405348,Private room,1,0,1,1,54,53.349306,-6.283571
6325,27381578,Private room,18,4.5,2,1,54,53.347271,-6.282509
6326,76617079,Private room,14,3.5,2,1,54,53.345191,-6.27932
6327,1189008,Private room,156,5,2,1,54,53.34442,-6.278263
6328,88215054,Private room,3,3.5,2,1,59,53.351676,-6.278182
6329,47199164,Private room,0,0,1,1,54,53.349083,-6.283303
6330,10786652,Private room,0,0,2,0,60,53.353968,-6.287715
6331,63334758,Private room,80,5,2,1,60,53.352889,-6.286004
6332,150224,Private room,2,0,2,1,47,53.356741,-6.286919
6333,134045634,Private room,0,0,1,1,45,53.353757,-6.292916
6334,49997533,Private room,0,0,2,1,54,53.362182,-6.298975
6335,19331614,Private room,21,5,2,1,50,53.350557,-6.297213
6336,11228630,Private room,29,4,2,1,52,53.352503,-6.269168
6337,59695330,Private room,35,4,2,1,47,53.338938,-6.273907
6338,44118607,Private room,68,5,1,1,60,53.341971,-6.263922
6339,62121259,Private room,7,4.5,2,1,60,53.343982,-6.273682
6340,20615796,Private room,38,4.5,2,1,60,53.349128,-6.272964
6341,46625309,Private room,39,4.5,2,1,60,53.343759,-6.27401
6342,17519748,Private room,10,4,2,1,60,53.351518,-6.273516
6343,63211372,Private room,5,3.5,2,1,47,53.346349,-6.26797
6344,27179171,Private room,0,0,2,1,60,53.35131,-6.271978
6345,7155658,Private room,0,0,1,1,60,53.338896,-6.239875
6346,21131297,Private room,2,0,1,0,53,53.345634,-6.246705
6347,38944090,Private room,24,4,2,1,60,53.356839,-6.258001
6348,49711601,Private room,0,0,2,1,54,53.357182,-6.251556
6349,40532750,Private room,0,0,2,1,54,53.359649,-6.261808
6350,27035655,Private room,19,5,2,1,60,53.356126,-6.251221
6351,115016177,Private room,3,5,2,1,60,53.352551,-6.253314
6352,12609317,Private room,1,0,1,1,55,53.346152,-6.270236
6353,22021533,Private room,5,4,2,1,47,53.351325,-6.252745
6354,17517745,Private room,4,5,2,1,62,53.343152,-6.269601
6355,37157440,Private room,7,4.5,2,1,47,53.356759,-6.261087
6356,3740760,Private room,1,0,2,1,46,53.34607,-6.267163
6357,32003450,Private room,0,0,1,2,47,53.352477,-6.264679
6358,113046433,Private room,0,0,1,1,43,53.352837,-6.267669
6359,5536645,Private room,0,0,1,1,60,53.36456,-6.245253
6360,23810145,Private room,12,4.5,2,1,60,53.355991,-6.267912
6361,11599257,Private room,40,4.5,2,1,60,53.344297,-6.267524
6362,130300676,Private room,0,0,2,2,56,53.35368,-6.259496
6363,77795165,Private room,19,4.5,2,1,57,53.347957,-6.268507
6364,3740760,Private room,15,4,2,1,59,53.347224,-6.26727
6365,35892733,Private room,1,0,1,1,60,53.350851,-6.252816
6366,132368827,Private room,0,0,2,1,60,53.354895,-6.261529
6367,28933971,Private room,70,4.5,2,1,45,53.356476,-6.258228
6368,62121259,Private room,8,4,2,1,59,53.343111,-6.269084
6369,44587966,Private room,5,3.5,2,1,60,53.353181,-6.250334
6370,7754103,Private room,0,0,1,1,47,53.344645,-6.2683
6371,15224698,Private room,4,4,2,1,54,53.357118,-6.250671
6372,42826024,Private room,2,0,2,1,47,53.354506,-6.267014
6373,36734815,Private room,284,4.5,2,1,60,53.345345,-6.26733
6374,41156929,Private room,0,0,2,1,62,53.357247,-6.26887
6375,32556880,Private room,21,5,2,1,57,53.352789,-6.269564
6376,70906176,Private room,0,0,2,1,47,53.350862,-6.254058
6377,4701731,Private room,7,3.5,2,1,60,53.355947,-6.26656
6378,38826397,Private room,27,4.5,2,1,60,53.350128,-6.248956
6379,111789872,Private room,39,4,2,1,60,53.350706,-6.251527
6380,42316194,Private room,59,4,2,1,47,53.353146,-6.257887
6381,32225757,Private room,12,4,2,1,59,53.352072,-6.267867
6382,50930205,Private room,53,4.5,2,1,60,53.352063,-6.250249
6383,42316194,Private room,87,4,2,1,47,53.354949,-6.257808
6384,125692917,Private room,5,5,2,1,55,53.344448,-6.237849
6385,71154998,Private room,3,4,2,1,54,53.356512,-6.266553
6386,66848053,Private room,22,4.5,2,1,60,53.355695,-6.265421
6387,81945693,Private room,37,4.5,2,1,62,53.357197,-6.26257
6388,11205558,Private room,119,4.5,2,1,59,53.350434,-6.270463
6389,72354309,Private room,8,5,2,1,54,53.352834,-6.266601
6390,34846369,Private room,114,4.5,1,1,60,53.337795,-6.296208
6391,1000157,Private room,4,4.5,1,1,60,53.33857,-6.279471
6392,5141447,Private room,23,4.5,2,1,47,53.357084,-6.264926
6393,103946892,Private room,1,0,1,1,60,53.343829,-6.277517
6394,82701536,Private room,1,0,1,1,60,53.356121,-6.262226
6395,6585051,Private room,76,4.5,2,1,60,53.33937,-6.278913
6396,45578537,Private room,11,5,2,1,55,53.339285,-6.274597
6397,105956652,Private room,4,5,1,1,44,53.339068,-6.27931
6398,15228775,Private room,0,0,1,1,59,53.342398,-6.263581
6399,62635060,Private room,1,0,2,1,60,53.353577,-6.28889
6400,129129512,Private room,2,0,2,1,60,53.335352,-6.291016
6401,19270436,Private room,38,5,1,1,60,53.331858,-6.275956
6402,713955,Private room,2,0,2,1,59,53.335473,-6.270016
6403,67444473,Private room,18,4,2,1,54,53.343962,-6.26912
6404,95998736,Private room,1,0,2,1,61,53.355876,-6.295343
6405,100866891,Private room,38,5,2,1,57,53.34792,-6.26713
6406,3448346,Private room,81,5,2,1,60,53.35712,-6.294878
6407,11841520,Private room,2,0,2,1,54,53.333959,-6.291934
6408,34260636,Private room,68,4.5,2,1,44,53.352513,-6.2627
6409,125564683,Private room,0,0,2,1,47,53.326408,-6.267221
6410,13975619,Private room,17,5,2,1,60,53.339979,-6.288503
6411,25497266,Private room,4,3.5,2,1,54,53.344923,-6.267804
6412,9550996,Private room,2,0,2,1,59,53.332304,-6.283562
6413,9084049,Private room,260,5,2,1,54,53.337978,-6.293883
6414,37889348,Private room,0,0,2,1,60,53.333937,-6.2899
6415,106007578,Private room,17,5,2,1,60,53.34934,-6.269946
6416,53597568,Private room,73,4.5,2,1,56,53.341486,-6.273892
6417,16566917,Private room,28,4,2,1,60,53.352911,-6.277897
6418,129742901,Private room,0,0,2,1,59,53.356252,-6.26993
6419,45835404,Private room,6,4.5,2,1,60,53.347385,-6.279142
6420,13498183,Private room,2,0,2,1,54,53.336211,-6.285753
6421,39962589,Private room,11,4,2,1,56,53.349353,-6.266144
6422,24155163,Private room,19,4.5,2,1,60,53.348503,-6.278608
6423,68408591,Private room,5,3.5,2,1,59,53.350499,-6.2727
6424,4563985,Private room,65,5,2,1,56,53.353205,-6.289019
6425,61767721,Private room,3,5,2,1,60,53.350025,-6.280209
6426,7665456,Private room,11,5,1,2,47,53.348039,-6.284611
6427,67685544,Private room,15,4.5,2,1,60,53.34961,-6.267091
6428,35193720,Private room,17,4,2,1,59,53.344746,-6.280444
6429,68506839,Private room,86,5,2,1,60,53.34861,-6.279762
6430,17260111,Private room,83,5,2,1,54,53.351626,-6.290404
6431,51154841,Private room,26,5,2,1,62,53.35088,-6.283751
6432,67444473,Private room,34,4.5,2,1,59,53.342977,-6.270012
6433,1923123,Private room,8,4.5,2,1,60,53.345348,-6.279183
6434,10560427,Private room,1,0,2,1,62,53.350919,-6.289508
6435,9084049,Private room,50,5,2,1,54,53.338133,-6.293536
6436,44531613,Private room,83,4,2,1,50,53.342437,-6.295531
6437,115795719,Private room,26,5,1,1,60,53.324179,-6.260046
6438,9900349,Private room,6,4.5,2,1,47,53.353928,-6.295964
6439,88642105,Private room,26,5,2,1,60,53.351082,-6.284331
6440,49068951,Private room,141,4.5,2,1,60,53.34506,-6.283433
6441,31748606,Private room,2,0,2,1,43,53.357232,-6.26856
6442,80643678,Private room,2,0,2,1,56,53.344418,-6.294797
6443,62720055,Private room,4,4.5,1,1,45,53.342441,-6.23809
6444,1194206,Private room,19,5,1,1,60,53.34559,-6.246732
6445,7673278,Private room,0,0,1,1,47,53.341404,-6.232403
6446,26550626,Private room,13,4.5,2,1,47,53.34158,-6.226422
6447,20132339,Private room,1,0,2,1,54,53.349868,-6.24508
6448,76139486,Private room,0,0,2,1,47,53.323826,-6.244001
6449,26550626,Private room,12,5,2,1,47,53.340397,-6.227337
6450,39534066,Private room,0,0,2,1,54,53.340376,-6.236742
6451,1159091,Private room,4,5,2,1,62,53.3388,-6.232968
6452,128403391,Private room,0,0,2,1,47,53.34116,-6.233702
6453,9044351,Private room,0,0,2,1,54,53.323614,-6.236783
6454,25959850,Private room,4,5,2,1,60,53.335272,-6.234122
6455,21406156,Private room,14,5,2,1,55,53.345782,-6.229371
6456,111926073,Private room,1,0,2,1,61,53.34366,-6.239961
6457,114693229,Private room,14,4.5,2,1,60,53.334952,-6.232144
6458,16970375,Private room,3,4,2,1,60,53.336674,-6.230043
6459,16987143,Private room,24,4,2,1,47,53.344537,-6.22802
6460,19500578,Private room,2,0,2,1,60,53.341616,-6.236139
6461,77493883,Private room,3,5,1,1,47,53.350822,-6.245577
6462,57733451,Private room,3,5,2,1,60,53.341624,-6.231801
6463,28062869,Private room,0,0,2,1,45,53.333557,-6.221559
6464,17011139,Private room,52,4.5,2,1,54,53.340669,-6.24775
6465,60886677,Private room,0,0,2,1,60,53.355848,-6.23188
6466,42238779,Private room,10,4.5,2,1,44,53.351515,-6.231177
6467,9615946,Private room,2,0,1,1,55,53.33096,-6.243465
6468,47173697,Private room,1,0,2,1,60,53.34923,-6.230981
6469,40769953,Private room,1,0,2,1,60,53.356047,-6.233678
6470,4884756,Private room,1,0,2,1,62,53.355608,-6.240194
6471,48999658,Private room,0,0,4,1,54,53.351557,-6.246964
6472,15051976,Private room,5,4.5,2,1,60,53.345768,-6.237121
6473,75605573,Private room,2,0,2,1,62,53.342539,-6.231123
6474,5257906,Private room,1,0,2,1,60,53.352871,-6.247078
6475,27218652,Private room,2,0,1,1,60,53.353592,-6.248128
6476,105687317,Private room,1,0,2,1,46,53.350641,-6.236564
6477,29339321,Private room,2,0,1,1,60,53.342103,-6.235013
6478,51838760,Private room,2,0,2,1,53,53.345478,-6.232689
6479,81728291,Private room,3,4.5,2,1,48,53.349041,-6.241079
6480,41178875,Private room,0,0,2,1,60,53.343844,-6.24047
6481,39596618,Private room,1,0,1,1,52,53.337647,-6.243965
6482,70533377,Private room,0,0,1,1,60,53.332984,-6.237191
6483,111705559,Private room,2,0,1,1,60,53.35037,-6.24642
6484,72094097,Private room,2,0,1,1,62,53.349631,-6.24447
6485,66170897,Private room,58,4.5,3,1,59,53.344228,-6.249123
6486,11879187,Private room,10,4.5,2,1,54,53.344731,-6.235351
6487,2802655,Private room,13,4.5,2,1,60,53.329271,-6.224507
6488,32399964,Private room,4,5,1,1,54,53.335814,-6.242783
6489,1689834,Private room,0,0,2,1,60,53.341728,-6.239489
6490,13339526,Private room,31,5,2,1,57,53.356002,-6.240136
6491,68979559,Private room,0,0,2,1,60,53.350769,-6.230559
6492,9628007,Private room,1,0,2,1,60,53.346197,-6.229609
6493,4580868,Private room,52,4.5,2,1,57,53.338371,-6.22411
6494,101994257,Private room,0,0,1,1,59,53.343349,-6.247667
6495,37420432,Private room,0,0,2,1,43,53.351893,-6.232592
6496,1847855,Private room,8,4.5,1,1,60,53.346577,-6.245603
6497,19351265,Private room,33,5,1,1,59,53.355208,-6.234619
6498,2104371,Private room,7,4.5,2,1,54,53.349804,-6.234704
6499,50271092,Private room,2,0,2,1,60,53.351918,-6.24126
6500,50482374,Private room,13,5,2,1,54,53.341521,-6.22474
6501,35610312,Private room,4,4.5,2,1,54,53.349015,-6.24432
6502,20461388,Private room,3,5,1,1,59,53.333319,-6.234733
6503,55137919,Private room,8,4.5,2,1,46,53.348989,-6.243786
6504,88500372,Private room,31,4.5,2,1,50,53.401834,-6.39931
6505,109698526,Private room,17,5,2,1,47,53.384766,-6.379102
6506,6355185,Private room,67,4.5,2,1,57,53.313849,-6.303865
6507,45772868,Private room,17,5,2,1,47,53.387366,-6.393095
6508,23019176,Private room,95,5,2,1,59,53.392249,-6.301853
6509,58390947,Private room,17,4.5,3,1,60,53.391177,-6.300359
6510,5601956,Private room,61,4.5,3,1,54,53.378956,-6.327642
6511,132182908,Private room,4,5,3,1,56,53.303713,-6.234806
6512,11486646,Private room,11,5,2,1,47,53.311672,-6.257633
6513,9115187,Private room,1,0,1,1,60,53.306866,-6.247588
6514,43712745,Private room,1,0,2,1,60,53.305542,-6.234935
6515,73373740,Private room,4,4.5,1,1,47,53.323667,-6.254137
6516,61336251,Private room,3,3.5,2,1,54,53.304226,-6.243589
6517,18980121,Private room,39,4.5,2,1,52,53.329938,-6.302343
6518,20126475,Private room,32,4.5,1,1,54,53.332241,-6.259153
6519,59656624,Private room,129,4.5,2,1,60,53.349625,-6.273594
6520,25267882,Private room,0,0,2,1,60,53.33573,-6.294414
6521,2068233,Private room,58,5,2,1,48,53.310753,-6.245808
6522,44381843,Private room,5,4.5,2,1,47,53.316845,-6.23905
6523,8331433,Private room,13,5,2,1,54,53.31284,-6.245925
6524,6117495,Private room,9,4,2,1,59,53.309494,-6.246071
6525,28476484,Private room,3,5,2,1,60,53.308824,-6.241333
6526,26049956,Private room,2,0,2,1,62,53.311805,-6.246953
6527,23366513,Private room,54,4.5,2,1,48,53.309483,-6.198061
6528,43803959,Private room,12,5,3,1,60,53.289834,-6.238617
6529,19033083,Private room,2,0,1,1,47,53.308809,-6.240559
6530,47962283,Private room,16,5,1,1,47,53.295118,-6.259039
6531,26761519,Private room,3,4.5,2,1,60,53.289487,-6.24633
6532,31999606,Private room,1,0,1,1,53,53.299923,-6.218477
6533,14553400,Private room,0,0,1,1,54,53.309575,-6.285051
6534,125509047,Private room,2,0,2,1,50,53.29762,-6.233108
6535,119241105,Private room,6,5,2,1,54,53.295555,-6.263671
6536,20985475,Private room,20,4.5,2,1,54,53.316311,-6.28377
6537,19033083,Private room,6,5,2,1,48,53.309452,-6.240995
6538,17079197,Private room,16,5,1,1,60,53.293143,-6.255292
6539,14335305,Private room,38,5,2,1,61,53.316807,-6.27983
6540,19033083,Private room,5,4.5,2,1,48,53.308652,-6.241267
6541,51422153,Private room,21,4.5,2,1,47,53.283764,-6.216209
6542,72291113,Private room,2,0,2,1,54,53.314236,-6.234269
6543,11902183,Private room,73,4,3,1,60,53.315101,-6.286571
6544,48231419,Private room,26,4.5,1,1,43,53.2888,-6.255813
6545,27398190,Private room,5,4.5,2,1,54,53.300026,-6.236638
6546,63064641,Private room,8,4.5,2,1,47,53.301069,-6.238804
6547,19465252,Private room,12,5,1,1,60,53.303562,-6.240756
6548,880723,Private room,0,0,1,1,43,53.312411,-6.289829
6549,25295095,Private room,0,0,2,1,47,53.298417,-6.279107
6550,19033083,Private room,7,4.5,2,1,46,53.308158,-6.2393
6551,8730200,Private room,44,4.5,2,1,47,53.316828,-6.244132
6552,193005,Private room,97,4.5,2,1,57,53.29178,-6.256175
6553,16263673,Private room,2,0,2,1,54,53.309482,-6.285248
6554,6022641,Private room,0,0,2,1,53,53.311537,-6.248935
6555,48231419,Private room,31,5,1,1,43,53.288311,-6.256653
6556,83560311,Private room,6,5,2,1,60,53.311361,-6.244779
